group_comp	p.val	adj_p
timeS0_5d:genotypebglu28-timeS0_5d:genotypewt	0.776281318470544	0.839910934738622
timeS0_5d:genotypebglu28-timeS0_5d:genotypebglu30	0.632517484726046	0.745467035569983
timeS0_5d:genotypebglu28-timeS0_5d:genotypebglu28bglu30	2.00448200367874e-05	4.00896400735748e-05
timeS0_5d:genotypebglu28-timeS1500_0d:genotypebglu30	7.59387269143284e-20	5.56883997371742e-19
timeS0_5d:genotypebglu28-timeS1500_0d:genotypewt	4.14080020413452e-20	3.90418304961255e-19
timeS0_5d:genotypebglu28-timeS1500_5d:genotypebglu30	2.60376417686183e-18	7.81129253058549e-18
timeS0_5d:genotypebglu28-timeS1500_5d:genotypebglu28	9.2683679497948e-19	3.39840158159143e-18
timeS0_5d:genotypebglu28-timeS1500_0d:genotypebglu28bglu30	8.43659004476369e-21	1.62238398100361e-19
timeS0_5d:genotypebglu28-timeS1500_5d:genotypewt	4.87990344326041e-19	2.14715751503458e-18
timeS0_5d:genotypebglu28-timeS1500_0d:genotypebglu28	4.21891115648988e-21	1.62238398100361e-19
timeS0_5d:genotypebglu28-timeS1500_5d:genotypebglu28bglu30	2.65422280084111e-19	1.34752849888856e-18
timeS0_5d:genotypewt-timeS0_5d:genotypebglu30	0.845700363714971	0.872128500081064
timeS0_5d:genotypewt-timeS0_5d:genotypebglu28bglu30	4.69425924824222e-05	9.11238559952901e-05
timeS0_5d:genotypewt-timeS1500_0d:genotypebglu30	1.30412114345893e-19	7.82472686075356e-19
timeS0_5d:genotypewt-timeS1500_0d:genotypewt	7.04895117718084e-20	5.56883997371742e-19
timeS0_5d:genotypewt-timeS1500_5d:genotypebglu30	4.35344357372996e-18	1.24924902550512e-17
timeS0_5d:genotypewt-timeS1500_5d:genotypebglu28	1.52839969908094e-18	5.0437190069671e-18
timeS0_5d:genotypewt-timeS1500_0d:genotypebglu28bglu30	1.40421009184747e-20	1.85355732123866e-19
timeS0_5d:genotypewt-timeS1500_5d:genotypewt	7.9795503308589e-19	3.09794306962757e-18
timeS0_5d:genotypewt-timeS1500_0d:genotypebglu28	6.95524820257452e-21	1.62238398100361e-19
timeS0_5d:genotypewt-timeS1500_5d:genotypebglu28bglu30	4.30591890613545e-19	2.02993319860671e-18
timeS0_5d:genotypebglu30-timeS0_5d:genotypebglu28bglu30	8.3701207060193e-05	0.000157836561884935
timeS0_5d:genotypebglu30-timeS1500_0d:genotypebglu30	1.89706316122892e-19	1.0433847386759e-18
timeS0_5d:genotypebglu30-timeS1500_0d:genotypewt	1.01910826358261e-19	6.72611453964521e-19
timeS0_5d:genotypebglu30-timeS1500_5d:genotypebglu30	6.21442624431049e-18	1.70896721718538e-17
timeS0_5d:genotypebglu30-timeS1500_5d:genotypebglu28	2.16082896883172e-18	6.79117675918541e-18
timeS0_5d:genotypebglu30-timeS1500_0d:genotypebglu28bglu30	1.99844563955623e-20	2.19829020351185e-19
timeS0_5d:genotypebglu30-timeS1500_5d:genotypewt	1.12151168712646e-18	3.8957774394919e-18
timeS0_5d:genotypebglu30-timeS1500_0d:genotypebglu28	9.83263018790069e-21	1.62238398100361e-19
timeS0_5d:genotypebglu30-timeS1500_5d:genotypebglu28bglu30	6.01855491873069e-19	2.48265390397641e-18
timeS0_5d:genotypebglu28bglu30-timeS1500_0d:genotypebglu30	3.10786164851606e-15	7.07306444145034e-15
