group_comp	p.val	adj_p
timeS0_5d:genotypewt-timeS0_5d:genotypebglu28	0.872026855928206	0.892299278220921
timeS0_5d:genotypewt-timeS0_5d:genotypebglu30	0.838849488427895	0.892299278220921
timeS0_5d:genotypewt-timeS1500_5d:genotypebglu28	0.00325350831283977	0.00488471954979027
timeS0_5d:genotypewt-timeS1500_5d:genotypewt	0.00211020145700421	0.00347698198090534
timeS0_5d:genotypewt-timeS1500_5d:genotypebglu30	0.00138881459162855	0.00235030161660216
timeS0_5d:genotypewt-timeS1500_5d:genotypebglu28bglu30	0.00020631634763634	0.000378246637333289
timeS0_5d:genotypewt-timeS0_5d:genotypebglu28bglu30	1.29383409461889e-05	2.58766818923778e-05
timeS0_5d:genotypewt-timeS1500_0d:genotypebglu28	8.64561822104694e-13	5.70610802589098e-12
timeS0_5d:genotypewt-timeS1500_0d:genotypebglu30	3.89308046464363e-13	3.67061872380685e-12
timeS0_5d:genotypewt-timeS1500_0d:genotypewt	1.55193734388228e-13	2.56069661740577e-12
timeS0_5d:genotypewt-timeS1500_0d:genotypebglu28bglu30	1.31213921166711e-14	4.88122458828258e-13
timeS0_5d:genotypebglu28-timeS0_5d:genotypebglu30	0.966250147880278	0.966250147880278
timeS0_5d:genotypebglu28-timeS1500_5d:genotypebglu28	0.00497588998977266	0.0071393204201086
timeS0_5d:genotypebglu28-timeS1500_5d:genotypewt	0.00325647969986018	0.00488471954979027
timeS0_5d:genotypebglu28-timeS1500_5d:genotypebglu30	0.00215994335177453	0.00347698198090534
timeS0_5d:genotypebglu28-timeS1500_5d:genotypebglu28bglu30	0.000329269683124263	0.000587345921248686
timeS0_5d:genotypebglu28-timeS0_5d:genotypebglu28bglu30	2.10006146776837e-05	4.07658990802095e-05
timeS0_5d:genotypebglu28-timeS1500_0d:genotypebglu28	1.36527070713781e-12	8.19162424282684e-12
timeS0_5d:genotypebglu28-timeS1500_0d:genotypebglu30	6.09947881718665e-13	5.03207002417899e-12
timeS0_5d:genotypebglu28-timeS1500_0d:genotypewt	2.40945084920772e-13	2.97711726281103e-12
timeS0_5d:genotypebglu28-timeS1500_0d:genotypebglu28bglu30	1.98803568487249e-14	4.88122458828258e-13
timeS0_5d:genotypebglu30-timeS1500_5d:genotypebglu28	0.00555436724122434	0.00779974974299588
timeS0_5d:genotypebglu30-timeS1500_5d:genotypewt	0.00364416902491547	0.0053447812365427
timeS0_5d:genotypebglu30-timeS1500_5d:genotypebglu30	0.00242233828293248	0.00380653158746533
timeS0_5d:genotypebglu30-timeS1500_5d:genotypebglu28bglu30	0.000371978313842293	0.000646067597726087
timeS0_5d:genotypebglu30-timeS0_5d:genotypebglu28bglu30	2.38434926176854e-05	4.49620146504925e-05
timeS0_5d:genotypebglu30-timeS1500_0d:genotypebglu28	1.54046618236517e-12	8.47256400300846e-12
