group_comp	p.val	adj_p
sulfurS15:genotypetgg45-sulfurS15:genotypepen2	0.629287776939784	0.681728425018099
sulfurS15:genotypetgg45-sulfurS15:genotypeCol	0.29205431138199	0.374323131489593
sulfurS15:genotypetgg45-sulfurS15:genotypetgg12	0.239210803189644	0.324898255078472
sulfurS15:genotypetgg45-sulfurS15:genotypebglu18	0.16733503586479	0.245604649414449
sulfurS15:genotypetgg45-sulfurS15:genotypepyk10	0.124929851780799	0.19268841545852
sulfurS15:genotypetgg45-sulfurS1500:genotypebglu18	1.92322561198027e-10	5.64559776420014e-10
sulfurS15:genotypetgg45-sulfurS1500:genotypepyk10	1.52753964968809e-10	4.79331407315918e-10
sulfurS15:genotypetgg45-sulfurS1500:genotypebglu2830	4.63951857129042e-13	3.24766299990329e-12
sulfurS15:genotypetgg45-sulfurS1500:genotypeCol	2.44791147155293e-13	1.85633286592764e-12
sulfurS15:genotypetgg45-sulfurS1500:genotypetgg12	4.07028234629306e-11	1.54331538963612e-10
sulfurS15:genotypetgg45-sulfurS1500:genotypepen2	1.29649998072444e-12	7.86543321639491e-12
sulfurS15:genotypetgg45-sulfurS1500:genotypetgg45	2.07640132672624e-14	2.69932172474411e-13
sulfurS15:genotypetgg45-sulfurS15:genotypebglu2830	2.03653779564308e-17	9.26624697017602e-16
sulfurS15:genotypepen2-sulfurS15:genotypeCol	0.603457583865931	0.670083680252407
sulfurS15:genotypepen2-sulfurS15:genotypetgg12	0.452158027223592	0.534368577627881
sulfurS15:genotypepen2-sulfurS15:genotypebglu18	0.363922998029248	0.453657435899474
sulfurS15:genotypepen2-sulfurS15:genotypepyk10	0.287130991840224	0.373270289392291
sulfurS15:genotypepen2-sulfurS1500:genotypebglu18	1.00523621890399e-09	2.40727620842798e-09
sulfurS15:genotypepen2-sulfurS1500:genotypepyk10	7.96357941370103e-10	2.0130159073522e-09
sulfurS15:genotypepen2-sulfurS1500:genotypebglu2830	2.66166522950403e-12	1.34561964380482e-11
sulfurS15:genotypepen2-sulfurS1500:genotypeCol	1.38586116201454e-12	7.8820853589577e-12
sulfurS15:genotypepen2-sulfurS1500:genotypetgg12	1.75153239270712e-10	5.31298159121159e-10
sulfurS15:genotypepen2-sulfurS1500:genotypepen2	6.29962592412656e-12	2.86632979547758e-11
sulfurS15:genotypepen2-sulfurS1500:genotypetgg45	9.32479651150989e-14	7.71414984134e-13
sulfurS15:genotypepen2-sulfurS15:genotypebglu2830	9.25394546988622e-17	2.80703012586549e-15
sulfurS15:genotypeCol-sulfurS15:genotypetgg12	0.702557881237801	0.752150202266352
sulfurS15:genotypeCol-sulfurS15:genotypebglu18	0.618621845399621	0.678248047365849
sulfurS15:genotypeCol-sulfurS15:genotypepyk10	0.500028760185409	0.575982495909775
sulfurS15:genotypeCol-sulfurS1500:genotypebglu18	2.84447242854181e-10	7.61314679403837e-10
sulfurS15:genotypeCol-sulfurS1500:genotypepyk10	2.19761896851996e-10	6.24947894172862e-10
sulfurS15:genotypeCol-sulfurS1500:genotypebglu2830	7.61291462783112e-14	6.92775231132632e-13
sulfurS15:genotypeCol-sulfurS1500:genotypeCol	3.63428493336391e-14	4.13399911170145e-13
sulfurS15:genotypeCol-sulfurS1500:genotypetgg12	2.4169120244955e-11	1.04732854394805e-10
sulfurS15:genotypeCol-sulfurS1500:genotypepen2	1.06448838675294e-12	6.91917451389409e-12
sulfurS15:genotypeCol-sulfurS1500:genotypetgg45	1.07862953849142e-14	1.63592146671199e-13
sulfurS15:genotypeCol-sulfurS15:genotypebglu2830	8.22073040169267e-19	7.48086466554033e-17
sulfurS15:genotypetgg12-sulfurS15:genotypebglu18	0.951668425802274	0.9622425194223
sulfurS15:genotypetgg12-sulfurS15:genotypepyk10	0.839404442745255	0.877997750457681
sulfurS15:genotypetgg12-sulfurS1500:genotypebglu18	2.29088809424845e-07	4.34314201201269e-07
sulfurS15:genotypetgg12-sulfurS1500:genotypepyk10	1.85636987261587e-07	3.59424805123498e-07
sulfurS15:genotypetgg12-sulfurS1500:genotypebglu2830	9.54299673979529e-10	2.34706136032803e-09
sulfurS15:genotypetgg12-sulfurS1500:genotypeCol	5.12385761015071e-10	1.33220297863918e-09
sulfurS15:genotypetgg12-sulfurS1500:genotypetgg12	5.06704055093806e-09	1.09785878603658e-08
sulfurS15:genotypetgg12-sulfurS1500:genotypepen2	2.15940672894899e-09	5.03861570088097e-09
