group_comp	p.val	adj_p
sulfurS15:genotypetgg45-sulfurS15:genotypepen2	0.556365957572085	0.588712815570462
sulfurS15:genotypetgg45-sulfurS15:genotypetgg12	0.457820813369843	0.49597254781733
sulfurS15:genotypetgg45-sulfurS15:genotypeCol	0.189936381917088	0.227423825716514
sulfurS15:genotypetgg45-sulfurS15:genotypebglu18	0.0557314676941032	0.0714304726783576
sulfurS15:genotypetgg45-sulfurS15:genotypepyk10	0.00395962866755628	0.00571946363091463
sulfurS15:genotypetgg45-sulfurS15:genotypebglu2830	2.0305815822528e-06	3.62319458794127e-06
sulfurS15:genotypetgg45-sulfurS1500:genotypetgg12	2.26930494788087e-15	4.69333523311726e-15
sulfurS15:genotypetgg45-sulfurS1500:genotypeCol	1.20519952905183e-22	9.13942976197641e-22
sulfurS15:genotypetgg45-sulfurS1500:genotypebglu2830	1.82723946184532e-23	2.77131318379874e-22
sulfurS15:genotypetgg45-sulfurS1500:genotypepyk10	3.25650131038773e-22	1.85213512028302e-21
sulfurS15:genotypetgg45-sulfurS1500:genotypetgg45	2.41745098008739e-22	1.46658692791968e-21
sulfurS15:genotypetgg45-sulfurS1500:genotypepen2	2.32634042343904e-22	1.46658692791968e-21
sulfurS15:genotypetgg45-sulfurS1500:genotypebglu18	9.11957823019297e-25	2.76627206315853e-23
sulfurS15:genotypepen2-sulfurS15:genotypetgg12	0.837854278005306	0.866417492028214
sulfurS15:genotypepen2-sulfurS15:genotypeCol	0.510122391266039	0.546131030649524
sulfurS15:genotypepen2-sulfurS15:genotypebglu18	0.177263016251971	0.215079126385725
sulfurS15:genotypepen2-sulfurS15:genotypepyk10	0.0185311973448641	0.0251692381848154
sulfurS15:genotypepen2-sulfurS15:genotypebglu2830	1.91762811887147e-05	3.23155849661674e-05
sulfurS15:genotypepen2-sulfurS1500:genotypetgg12	1.15668685824076e-14	2.33907786888686e-14
sulfurS15:genotypepen2-sulfurS1500:genotypeCol	5.42821349257157e-22	2.74426348791118e-21
sulfurS15:genotypepen2-sulfurS1500:genotypebglu2830	7.8030750455513e-23	6.45527117404698e-22
sulfurS15:genotypepen2-sulfurS1500:genotypepyk10	1.27007719155352e-21	5.25350111051682e-21
sulfurS15:genotypepen2-sulfurS1500:genotypetgg45	9.35691567422472e-22	4.05466345883071e-21
sulfurS15:genotypepen2-sulfurS1500:genotypepen2	8.99545325604972e-22	4.05466345883071e-21
sulfurS15:genotypepen2-sulfurS1500:genotypebglu18	3.07571120930448e-24	6.46747070729837e-23
sulfurS15:genotypetgg12-sulfurS15:genotypeCol	0.710905773914976	0.743591096853596
sulfurS15:genotypetgg12-sulfurS15:genotypebglu18	0.299351509883367	0.34051234249233
sulfurS15:genotypetgg12-sulfurS15:genotypepyk10	0.0480333136426435	0.0633482832098632
sulfurS15:genotypetgg12-sulfurS15:genotypebglu2830	0.000169477915355087	0.000261398140632422
sulfurS15:genotypetgg12-sulfurS1500:genotypetgg12	1.38951349027208e-13	2.74882016553824e-13
sulfurS15:genotypetgg12-sulfurS1500:genotypeCol	4.54996011067647e-20	1.36156264206971e-19
sulfurS15:genotypetgg12-sulfurS1500:genotypebglu2830	6.74348553186469e-21	2.55690493083203e-20
sulfurS15:genotypetgg12-sulfurS1500:genotypepyk10	6.67034620308099e-20	1.78529854258932e-19
sulfurS15:genotypetgg12-sulfurS1500:genotypetgg45	4.9375348558572e-20	1.36156264206971e-19
sulfurS15:genotypetgg12-sulfurS1500:genotypepen2	4.74966669315243e-20	1.36156264206971e-19
sulfurS15:genotypetgg12-sulfurS1500:genotypebglu18	1.74668176760132e-22	1.22267723732092e-21
sulfurS15:genotypeCol-sulfurS15:genotypebglu18	0.384714321841163	0.421795220331878
sulfurS15:genotypeCol-sulfurS15:genotypepyk10	0.0428633895674165	0.0573613007446309
sulfurS15:genotypeCol-sulfurS15:genotypebglu2830	1.58141052622259e-05	2.71525203558973e-05
sulfurS15:genotypeCol-sulfurS1500:genotypetgg12	1.58167234388292e-15	3.34726007658945e-15
sulfurS15:genotypeCol-sulfurS1500:genotypeCol	3.55355533368042e-24	6.46747070729837e-23
sulfurS15:genotypeCol-sulfurS1500:genotypebglu2830	4.48504922883016e-25	2.04069739911772e-23
sulfurS15:genotypeCol-sulfurS1500:genotypepyk10	4.51535381670873e-23	4.56552441467216e-22
sulfurS15:genotypeCol-sulfurS1500:genotypetgg45	3.26949085914761e-23	3.7190458522804e-22
sulfurS15:genotypeCol-sulfurS1500:genotypepen2	3.13621969866597e-23	3.7190458522804e-22
sulfurS15:genotypeCol-sulfurS1500:genotypebglu18	7.98727651098073e-26	7.26842162499246e-24
sulfurS15:genotypebglu18-sulfurS15:genotypepyk10	0.289633264566101	0.337905475327118
sulfurS15:genotypebglu18-sulfurS15:genotypebglu2830	0.00232188336204712	0.00340792557977883
sulfurS15:genotypebglu18-sulfurS1500:genotypetgg12	5.77661359673699e-13	1.1184507176661e-12
sulfurS15:genotypebglu18-sulfurS1500:genotypeCol	2.08637969618167e-20	7.30232893663586e-20
sulfurS15:genotypebglu18-sulfurS1500:genotypebglu2830	2.62703952300219e-21	1.0393938982313e-20
sulfurS15:genotypebglu18-sulfurS1500:genotypepyk10	3.38749057875277e-20	1.06297118160863e-19
sulfurS15:genotypebglu18-sulfurS1500:genotypetgg45	2.44928214929733e-20	7.96016698521631e-20
sulfurS15:genotypebglu18-sulfurS1500:genotypepen2	2.34898898420673e-20	7.91696287269675e-20
sulfurS15:genotypebglu18-sulfurS1500:genotypebglu18	5.73054916048241e-23	5.214799736039e-22
