group_comp	p.val	adj_p
sulfurS15:genotypetgg45-sulfurS15:genotypetgg12	0.872548598532138	0.892156432207018
sulfurS15:genotypetgg45-sulfurS15:genotypepen2	0.820662323283013	0.848639447940389
sulfurS15:genotypetgg45-sulfurS15:genotypeCol	0.197861295413952	0.276683125402466
sulfurS15:genotypetgg45-sulfurS15:genotypebglu18	0.220427709882996	0.286556022847895
sulfurS15:genotypetgg45-sulfurS15:genotypepyk10	0.138949934639814	0.197569438315986
sulfurS15:genotypetgg45-sulfurS15:genotypebglu2830	6.00682595905709e-13	1.21471369394266e-12
sulfurS15:genotypetgg45-sulfurS1500:genotypetgg12	1.2353178383305e-17	2.95826113915987e-17
sulfurS15:genotypetgg45-sulfurS1500:genotypebglu2830	1.16148818936628e-21	1.19958212160313e-20
sulfurS15:genotypetgg45-sulfurS1500:genotypeCol	6.54877480004387e-22	9.23568060252407e-21
sulfurS15:genotypetgg45-sulfurS1500:genotypepyk10	3.98054981224436e-20	1.57491318658364e-19
sulfurS15:genotypetgg45-sulfurS1500:genotypepen2	8.57747149645894e-21	4.33638836765424e-20
sulfurS15:genotypetgg45-sulfurS1500:genotypetgg45	4.8448782608637e-21	3.39141478260459e-20
sulfurS15:genotypetgg45-sulfurS1500:genotypebglu18	2.38845605485419e-22	5.43373752479329e-21
sulfurS15:genotypetgg12-sulfurS15:genotypepen2	0.960528099474954	0.960528099474954
sulfurS15:genotypetgg12-sulfurS15:genotypeCol	0.318640438976806	0.384946361932479
sulfurS15:genotypetgg12-sulfurS15:genotypebglu18	0.327927516229719	0.387550700998759
sulfurS15:genotypetgg12-sulfurS15:genotypepyk10	0.223913966205612	0.286988322883249
sulfurS15:genotypetgg12-sulfurS15:genotypebglu2830	2.05833465993668e-11	3.82262151131097e-11
sulfurS15:genotypetgg12-sulfurS1500:genotypetgg12	2.16472861328959e-16	4.92475759523382e-16
sulfurS15:genotypetgg12-sulfurS1500:genotypebglu2830	8.03268565644778e-20	2.70731257309907e-19
sulfurS15:genotypetgg12-sulfurS1500:genotypeCol	4.5787913775864e-20	1.73612506400151e-19
sulfurS15:genotypetgg12-sulfurS1500:genotypepyk10	1.1766396103834e-18	3.05926298699683e-18
sulfurS15:genotypetgg12-sulfurS1500:genotypepen2	2.60254498337518e-19	7.40098729647316e-19
sulfurS15:genotypetgg12-sulfurS1500:genotypetgg45	1.48350175448211e-19	4.65512619509905e-19
sulfurS15:genotypetgg12-sulfurS1500:genotypebglu18	7.63721497752463e-21	4.33638836765424e-20
sulfurS15:genotypepen2-sulfurS15:genotypeCol	0.299504942352011	0.378540968806014
sulfurS15:genotypepen2-sulfurS15:genotypebglu18	0.31574899180948	0.384946361932479
sulfurS15:genotypepen2-sulfurS15:genotypepyk10	0.207721347015922	0.281125595621176
sulfurS15:genotypepen2-sulfurS15:genotypebglu2830	1.371911585939e-12	2.71399900696628e-12
sulfurS15:genotypepen2-sulfurS1500:genotypetgg12	2.20526600919526e-17	5.14562068812228e-17
sulfurS15:genotypepen2-sulfurS1500:genotypebglu2830	2.11760504547745e-21	1.75183690125862e-20
