group_comp	p.val	adj_p
sulfurS15:genotypetgg45-sulfurS15:genotypepen2	0.639350280258378	0.661146312539914
sulfurS15:genotypetgg45-sulfurS15:genotypeCol	0.021553789497375	0.0301966834354048
sulfurS15:genotypetgg45-sulfurS15:genotypebglu18	0.0130512831143378	0.0197944460567457
sulfurS15:genotypetgg45-sulfurS15:genotypepyk10	0.0127455258762573	0.0196583534701596
sulfurS15:genotypetgg45-sulfurS15:genotypetgg12	0.0076330325359303	0.0124036778708867
sulfurS15:genotypetgg45-sulfurS15:genotypebglu2830	5.28964469863557e-05	0.000100282847411633
sulfurS15:genotypetgg45-sulfurS1500:genotypepyk10	7.53455575473569e-09	2.98106336383021e-08
sulfurS15:genotypetgg45-sulfurS1500:genotypebglu18	6.65817025763497e-09	2.75406133383992e-08
sulfurS15:genotypetgg45-sulfurS1500:genotypebglu2830	6.43860616917076e-12	6.51014623771710e-11
sulfurS15:genotypetgg45-sulfurS1500:genotypeCol	1.14001664437862e-12	2.07483029276908e-11
sulfurS15:genotypetgg45-sulfurS1500:genotypepen2	1.59803468932823e-12	2.42368594548116e-11
sulfurS15:genotypetgg45-sulfurS1500:genotypetgg45	9.30254058480145e-13	2.07483029276908e-11
sulfurS15:genotypetgg45-sulfurS1500:genotypetgg12	2.754778921868e-14	2.50684881889988e-12
sulfurS15:genotypepen2-sulfurS15:genotypeCol	0.0702202711753257	0.0912863525279234
sulfurS15:genotypepen2-sulfurS15:genotypebglu18	0.0402440417090409	0.0530754752974307
sulfurS15:genotypepen2-sulfurS15:genotypepyk10	0.0394038680413825	0.0527316469377324
sulfurS15:genotypepen2-sulfurS15:genotypetgg12	0.0219008912828211	0.0301966834354048
sulfurS15:genotypepen2-sulfurS15:genotypebglu2830	0.000281990173995873	0.000513222116672489
sulfurS15:genotypepen2-sulfurS1500:genotypepyk10	3.85013908949057e-08	1.20814709359876e-07
sulfurS15:genotypepen2-sulfurS1500:genotypebglu18	3.4010002571291e-08	1.10532508356696e-07
sulfurS15:genotypepen2-sulfurS1500:genotypebglu2830	3.66804627410509e-11	2.78160175786303e-10
sulfurS15:genotypepen2-sulfurS1500:genotypeCol	6.2945911195129e-12	6.51014623771710e-11
sulfurS15:genotypepen2-sulfurS1500:genotypepen2	7.43638374670161e-12	6.76710920949846e-11
sulfurS15:genotypepen2-sulfurS1500:genotypetgg45	4.28915104667593e-12	5.57589636067870e-11
sulfurS15:genotypepen2-sulfurS1500:genotypetgg12	1.0058668980551e-13	4.57669438615071e-12
sulfurS15:genotypeCol-sulfurS15:genotypebglu18	0.620376305121908	0.652551147057671
sulfurS15:genotypeCol-sulfurS15:genotypepyk10	0.613084316390327	0.652551147057671
sulfurS15:genotypeCol-sulfurS15:genotypetgg12	0.312797943075551	0.355807660248439
sulfurS15:genotypeCol-sulfurS15:genotypebglu2830	0.0174065638583	0.0251428144619889
sulfurS15:genotypeCol-sulfurS1500:genotypepyk10	1.71453868223995e-06	3.90057550209588e-06
sulfurS15:genotypeCol-sulfurS1500:genotypebglu18	1.49581727433528e-06	3.49024030678232e-06
